23400,8.1,1.3,8.1
23403,8.1,1.3,8.1
23406,8.2,1.3,8.1
23409,8.1,1.3,8
23412,8.1,1.3,8.1
23415,8.1,1.2,8.1
23418,8.1,1.2,8
23421,8,1.2,8.1
23424,8.1,1.2,8.1
23427,8.1,1.2,8.1
23430,8.1,1.2,8
23433,8,1.2,8
23436,8,1.3,8
23439,8,1.2,9.4
23442,13,4,58.7
23445,74.1,65.8,70.5
23448,75.4,65.1,27.6
23451,8.4,21.9,8.3
23454,8.4,1.5,8.3
23457,8.3,1.4,8.3
23460,8.3,1.4,8.3
23463,8.3,1.4,8.2
23466,8.3,1.4,8.2
23469,8.3,1.4,8.2
23472,8.2,1.4,8.3
23475,8.2,1.4,8.2
23478,8.2,1.3,8.2
23481,8.2,1.4,8.2
23484,8.2,1.4,8.2
23487,8.2,1.3,8.2
23490,8.2,1.3,8.1
23493,8.2,1.3,8.1
23496,8.1,1.2,8.1
23499,8.1,1.3,8.2
